disease_number,dx,description,icd_ver
48,T378X4A,"Poisoning by oth systemic anti-infect/parasit, undet, init",ICD10CM-2020
48,T378X4D,"Poisoning by oth systemic anti-infect/parasit, undet, subs",ICD10CM-2020
48,T378X4S,"Poisn by oth systemic anti-infect/parasit, undet, sequela",ICD10CM-2020
48,T378X5,Adverse effect of systemic anti-infect/parasit,ICD10CM-2020
48,T378X5A,"Adverse effect of systemic anti-infect/parasit, init",ICD10CM-2020
48,T378X5D,"Adverse effect of systemic anti-infect/parasit, subs",ICD10CM-2020
48,T378X5S,"Adverse effect of systemic anti-infect/parasit, sequela",ICD10CM-2020
48,T378X6,Underdosing of systemic anti-infectives and antiparasitics,ICD10CM-2020
48,T378X6A,"Underdosing of systemic anti-infect/parasit, init",ICD10CM-2020
48,T378X6D,"Underdosing of systemic anti-infect/parasit, subs",ICD10CM-2020
48,T378X6S,"Underdosing of systemic anti-infect/parasit, sequela",ICD10CM-2020
48,T379,Unsp systemic anti-infective and antiparasitics,ICD10CM-2020
48,T3791,"Poisoning by unsp systemic anti-infect and antiparastc, acc",ICD10CM-2020
48,T3791XA,"Poisn by unsp sys anti-infect and antiparastc, acc, init",ICD10CM-2020
48,T3791XD,"Poisn by unsp sys anti-infect and antiparastc, acc, subs",ICD10CM-2020
48,T3791XS,"Poisn by unsp sys anti-infect and antiparastc, acc, sequela",ICD10CM-2020
48,T3792,"Poisn by unsp systemic anti-infect and antiparastc, slf-hrm",ICD10CM-2020
48,T3792XA,"Poisn by unsp sys anti-infect and antiparastc, slf-hrm, init",ICD10CM-2020
48,T3792XD,"Poisn by unsp sys anti-infect and antiparastc, slf-hrm, subs",ICD10CM-2020
48,T3792XS,"Poisn by unsp sys anti-infect and antiparastc, slf-hrm, sqla",ICD10CM-2020
48,T3793,"Poisn by unsp systemic anti-infect and antiparastc, assault",ICD10CM-2020
48,T3793XA,"Poisn by unsp sys anti-infect and antiparastc, assault, init",ICD10CM-2020
48,T3793XD,"Poisn by unsp sys anti-infect and antiparastc, assault, subs",ICD10CM-2020
48,T3793XS,"Poisn by unsp sys anti-infect and antiparastc, asslt, sqla",ICD10CM-2020
48,T3794,"Poisn by unsp systemic anti-infect and antiparastc, undet",ICD10CM-2020
48,T3794XA,"Poisn by unsp sys anti-infect and antiparastc, undet, init",ICD10CM-2020
48,T3794XD,"Poisn by unsp sys anti-infect and antiparastc, undet, subs",ICD10CM-2020
48,T3794XS,"Poisn by unsp sys anti-infect and antiparastc, undet, sqla",ICD10CM-2020
48,T3795,Adverse effect of unsp sys anti-infect and antiparasitic,ICD10CM-2020
48,T3795XA,"Advrs effect of unsp sys anti-infect and antiparasitic, init",ICD10CM-2020
48,T3795XD,"Advrs effect of unsp sys anti-infect and antiparasitic, subs",ICD10CM-2020
48,T3795XS,"Advrs effect of unsp sys anti-infect and antiparasitic, sqla",ICD10CM-2020
48,T3796,Underdosing of unsp systemic anti-infect/parasit,ICD10CM-2020
48,T3796XA,"Underdosing of unsp systemic anti-infect/parasit, init",ICD10CM-2020
48,T3796XD,"Underdosing of unsp systemic anti-infect/parasit, subs",ICD10CM-2020
48,T3796XS,"Underdosing of unsp systemic anti-infect/parasit, sequela",ICD10CM-2020
48,T38,"Hormones and their synthetic substitutes and antag, NEC",ICD10CM-2020
48,T380,Glucocorticoids and synthetic analogues,ICD10CM-2020
48,T380X,Glucocorticoids and synthetic analogues,ICD10CM-2020
48,T380X1,"Poisoning by glucocort/synth analog, accidental",ICD10CM-2020
48,T380X1A,"Poisoning by glucocort/synth analog, accidental, init",ICD10CM-2020
48,T380X1D,"Poisoning by glucocort/synth analog, accidental, subs",ICD10CM-2020
48,T380X1S,"Poisoning by glucocort/synth analog, accidental, sequela",ICD10CM-2020
48,T380X2,"Poisoning by glucocort/synth analog, intentional self-harm",ICD10CM-2020
48,T380X2A,"Poisoning by glucocort/synth analog, self-harm, init",ICD10CM-2020
48,T380X2D,"Poisoning by glucocort/synth analog, self-harm, subs",ICD10CM-2020
48,T380X2S,"Poisoning by glucocort/synth analog, self-harm, sequela",ICD10CM-2020
48,T380X3,"Poisoning by glucocort/synth analog, assault",ICD10CM-2020
48,T380X3A,"Poisoning by glucocort/synth analog, assault, init",ICD10CM-2020
48,T380X3D,"Poisoning by glucocort/synth analog, assault, subs",ICD10CM-2020
48,T380X3S,"Poisoning by glucocort/synth analog, assault, sequela",ICD10CM-2020
48,T380X4,"Poisoning by glucocort/synth analog, undetermined",ICD10CM-2020
48,T380X4A,"Poisoning by glucocort/synth analog, undetermined, init",ICD10CM-2020
48,T380X4D,"Poisoning by glucocort/synth analog, undetermined, subs",ICD10CM-2020
48,T380X4S,"Poisoning by glucocort/synth analog, undetermined, sequela",ICD10CM-2020
48,T380X5,Adverse effect of glucocorticoids and synthetic analogues,ICD10CM-2020
48,T380X5A,"Adverse effect of glucocort/synth analog, init",ICD10CM-2020
48,T380X5D,"Adverse effect of glucocort/synth analog, subs",ICD10CM-2020
48,T380X5S,"Adverse effect of glucocort/synth analog, sequela",ICD10CM-2020
48,T380X6,Underdosing of glucocorticoids and synthetic analogues,ICD10CM-2020
48,T380X6A,"Underdosing of glucocorticoids and synthetic analogues, init",ICD10CM-2020
48,T380X6D,"Underdosing of glucocorticoids and synthetic analogues, subs",ICD10CM-2020
48,T380X6S,"Underdosing of glucocort/synth analog, sequela",ICD10CM-2020
48,T381,Thyroid hormones and substitutes,ICD10CM-2020
48,T381X,Thyroid hormones and substitutes,ICD10CM-2020
48,T381X1,"Poisoning by thyroid hormones and substitutes, accidental",ICD10CM-2020
48,T381X1A,"Poisoning by thyroid hormones and sub, accidental, init",ICD10CM-2020
48,T381X1D,"Poisoning by thyroid hormones and sub, accidental, subs",ICD10CM-2020
48,T381X1S,"Poisoning by thyroid hormones and sub, accidental, sequela",ICD10CM-2020
48,T381X2,"Poisoning by thyroid hormones and substitutes, self-harm",ICD10CM-2020
48,T381X2A,"Poisoning by thyroid hormones and sub, self-harm, init",ICD10CM-2020
48,T381X2D,"Poisoning by thyroid hormones and sub, self-harm, subs",ICD10CM-2020
48,T381X2S,"Poisoning by thyroid hormones and sub, self-harm, sequela",ICD10CM-2020
48,T381X3,"Poisoning by thyroid hormones and substitutes, assault",ICD10CM-2020
48,T381X3A,"Poisoning by thyroid hormones and substitutes, assault, init",ICD10CM-2020
48,T381X3D,"Poisoning by thyroid hormones and substitutes, assault, subs",ICD10CM-2020
48,T381X3S,"Poisoning by thyroid hormones and sub, assault, sequela",ICD10CM-2020
48,T381X4,"Poisoning by thyroid hormones and substitutes, undetermined",ICD10CM-2020
48,T381X4A,"Poisoning by thyroid hormones and substitutes, undet, init",ICD10CM-2020
48,T381X4D,"Poisoning by thyroid hormones and substitutes, undet, subs",ICD10CM-2020
48,T381X4S,"Poisoning by thyroid hormones and sub, undet, sequela",ICD10CM-2020
48,T381X5,Adverse effect of thyroid hormones and substitutes,ICD10CM-2020
48,T381X5A,"Adverse effect of thyroid hormones and substitutes, init",ICD10CM-2020
48,T381X5D,"Adverse effect of thyroid hormones and substitutes, subs",ICD10CM-2020
48,T381X5S,"Adverse effect of thyroid hormones and substitutes, sequela",ICD10CM-2020
48,T381X6,Underdosing of thyroid hormones and substitutes,ICD10CM-2020
48,T381X6A,"Underdosing of thyroid hormones and substitutes, init encntr",ICD10CM-2020
48,T381X6D,"Underdosing of thyroid hormones and substitutes, subs encntr",ICD10CM-2020
48,T381X6S,"Underdosing of thyroid hormones and substitutes, sequela",ICD10CM-2020
48,T382,Antithyroid drugs,ICD10CM-2020
48,T382X,Antithyroid drugs,ICD10CM-2020
48,T382X1,"Poisoning by antithyroid drugs, accidental (unintentional)",ICD10CM-2020
48,T382X1A,"Poisoning by antithyroid drugs, accidental, init",ICD10CM-2020
48,T382X1D,"Poisoning by antithyroid drugs, accidental, subs",ICD10CM-2020
48,T382X1S,"Poisoning by antithyroid drugs, accidental, sequela",ICD10CM-2020
48,T382X2,"Poisoning by antithyroid drugs, intentional self-harm",ICD10CM-2020
48,T382X2A,"Poisoning by antithyroid drugs, intentional self-harm, init",ICD10CM-2020
48,T382X2D,"Poisoning by antithyroid drugs, intentional self-harm, subs",ICD10CM-2020
48,T382X2S,"Poisoning by antithyroid drugs, self-harm, sequela",ICD10CM-2020
48,T382X3,"Poisoning by antithyroid drugs, assault",ICD10CM-2020
48,T382X3A,"Poisoning by antithyroid drugs, assault, initial encounter",ICD10CM-2020
48,T382X3D,"Poisoning by antithyroid drugs, assault, subs encntr",ICD10CM-2020
48,T382X3S,"Poisoning by antithyroid drugs, assault, sequela",ICD10CM-2020
48,T382X4,"Poisoning by antithyroid drugs, undetermined",ICD10CM-2020
48,T382X4A,"Poisoning by antithyroid drugs, undetermined, init encntr",ICD10CM-2020
48,T382X4D,"Poisoning by antithyroid drugs, undetermined, subs encntr",ICD10CM-2020
48,T382X4S,"Poisoning by antithyroid drugs, undetermined, sequela",ICD10CM-2020
48,T382X5,Adverse effect of antithyroid drugs,ICD10CM-2020
48,T382X5A,"Adverse effect of antithyroid drugs, initial encounter",ICD10CM-2020
48,T382X5D,"Adverse effect of antithyroid drugs, subsequent encounter",ICD10CM-2020
48,T382X5S,"Adverse effect of antithyroid drugs, sequela",ICD10CM-2020
48,T382X6,Underdosing of antithyroid drugs,ICD10CM-2020
48,T382X6A,"Underdosing of antithyroid drugs, initial encounter",ICD10CM-2020
48,T382X6D,"Underdosing of antithyroid drugs, subsequent encounter",ICD10CM-2020
48,T382X6S,"Underdosing of antithyroid drugs, sequela",ICD10CM-2020
48,T383,Insulin and oral hypoglycemic drugs,ICD10CM-2020
48,T383X,Insulin and oral hypoglycemic drugs,ICD10CM-2020
48,T383X1,"Poisoning by insulin and oral hypoglycemic drugs, acc",ICD10CM-2020
48,T383X1A,"Poisoning by insulin and oral hypoglycemic drugs, acc, init",ICD10CM-2020
48,T383X1D,"Poisoning by insulin and oral hypoglycemic drugs, acc, subs",ICD10CM-2020
48,T383X1S,"Poisn by insulin and oral hypoglycemic drugs, acc, sequela",ICD10CM-2020
48,T383X2,"Poisoning by insulin and oral hypoglycemic drugs, self-harm",ICD10CM-2020
48,T383X2A,"Poisn by insulin and oral hypoglycemic drugs, slf-hrm, init",ICD10CM-2020
48,T383X2D,"Poisn by insulin and oral hypoglycemic drugs, slf-hrm, subs",ICD10CM-2020
48,T383X2S,"Poisn by insulin and oral hypoglycemic drugs, slf-hrm, sqla",ICD10CM-2020
48,T383X3,"Poisoning by insulin and oral hypoglycemic drugs, assault",ICD10CM-2020
48,T383X3A,"Poisn by insulin and oral hypoglycemic drugs, assault, init",ICD10CM-2020
48,T383X3D,"Poisn by insulin and oral hypoglycemic drugs, assault, subs",ICD10CM-2020
48,T383X3S,"Poisn by insulin and oral hypoglycemic drugs, asslt, sequela",ICD10CM-2020
48,T383X4,"Poisoning by insulin and oral hypoglycemic drugs, undet",ICD10CM-2020
48,T383X4A,"Poisn by insulin and oral hypoglycemic drugs, undet, init",ICD10CM-2020
48,T383X4D,"Poisn by insulin and oral hypoglycemic drugs, undet, subs",ICD10CM-2020
48,T383X4S,"Poisn by insulin and oral hypoglycemic drugs, undet, sequela",ICD10CM-2020
48,T383X5,Adverse effect of insulin and oral hypoglycemic drugs,ICD10CM-2020
48,T383X5A,"Adverse effect of insulin and oral hypoglycemic drugs, init",ICD10CM-2020
48,T383X5D,"Adverse effect of insulin and oral hypoglycemic drugs, subs",ICD10CM-2020
48,T383X5S,"Advrs effect of insulin and oral hypoglycemic drugs, sequela",ICD10CM-2020
48,T383X6,Underdosing of insulin and oral hypoglycemic drugs,ICD10CM-2020
48,T383X6A,"Underdosing of insulin and oral hypoglycemic drugs, init",ICD10CM-2020
48,T383X6D,"Underdosing of insulin and oral hypoglycemic drugs, subs",ICD10CM-2020
48,T383X6S,"Underdosing of insulin and oral hypoglycemic drugs, sequela",ICD10CM-2020
48,T384,Oral contraceptives,ICD10CM-2020
48,T384X,Oral contraceptives,ICD10CM-2020
48,T384X1,"Poisoning by oral contraceptives, accidental (unintentional)",ICD10CM-2020
48,T384X1A,"Poisoning by oral contraceptives, accidental, init",ICD10CM-2020
48,T384X1D,"Poisoning by oral contraceptives, accidental, subs",ICD10CM-2020
48,T384X1S,"Poisoning by oral contraceptives, accidental, sequela",ICD10CM-2020
48,T384X2,"Poisoning by oral contraceptives, intentional self-harm",ICD10CM-2020
48,T384X2A,"Poisoning by oral contraceptives, self-harm, init",ICD10CM-2020
48,T384X2D,"Poisoning by oral contraceptives, self-harm, subs",ICD10CM-2020
48,T384X2S,"Poisoning by oral contraceptives, self-harm, sequela",ICD10CM-2020
48,T384X3,"Poisoning by oral contraceptives, assault",ICD10CM-2020
48,T384X3A,"Poisoning by oral contraceptives, assault, initial encounter",ICD10CM-2020
48,T384X3D,"Poisoning by oral contraceptives, assault, subs encntr",ICD10CM-2020
48,T384X3S,"Poisoning by oral contraceptives, assault, sequela",ICD10CM-2020
48,T384X4,"Poisoning by oral contraceptives, undetermined",ICD10CM-2020
48,T384X4A,"Poisoning by oral contraceptives, undetermined, init encntr",ICD10CM-2020
48,T384X4D,"Poisoning by oral contraceptives, undetermined, subs encntr",ICD10CM-2020
48,T384X4S,"Poisoning by oral contraceptives, undetermined, sequela",ICD10CM-2020
48,T384X5,Adverse effect of oral contraceptives,ICD10CM-2020
48,T384X5A,"Adverse effect of oral contraceptives, initial encounter",ICD10CM-2020
48,T384X5D,"Adverse effect of oral contraceptives, subsequent encounter",ICD10CM-2020
48,T384X5S,"Adverse effect of oral contraceptives, sequela",ICD10CM-2020
48,T384X6,Underdosing of oral contraceptives,ICD10CM-2020
48,T384X6A,"Underdosing of oral contraceptives, initial encounter",ICD10CM-2020
48,T384X6D,"Underdosing of oral contraceptives, subsequent encounter",ICD10CM-2020
48,T384X6S,"Underdosing of oral contraceptives, sequela",ICD10CM-2020
48,T385,Estrogens and progestogens,ICD10CM-2020
48,T385X,Estrogens and progestogens,ICD10CM-2020
48,T385X1,"Poisoning by oth estrogens and progestogens, accidental",ICD10CM-2020
48,T385X1A,"Poisoning by oth estrogens and progstrn, accidental, init",ICD10CM-2020
48,T385X1D,"Poisoning by oth estrogens and progstrn, accidental, subs",ICD10CM-2020
48,T385X1S,"Poisoning by oth estrogens and progstrn, acc, sequela",ICD10CM-2020
48,T385X2,"Poisoning by oth estrogens and progestogens, self-harm",ICD10CM-2020
48,T385X2A,"Poisoning by oth estrogens and progestogens, self-harm, init",ICD10CM-2020
48,T385X2D,"Poisoning by oth estrogens and progestogens, self-harm, subs",ICD10CM-2020
48,T385X2S,"Poisoning by oth estrogens and progstrn, self-harm, sequela",ICD10CM-2020
48,T385X3,"Poisoning by other estrogens and progestogens, assault",ICD10CM-2020
48,T385X3A,"Poisoning by oth estrogens and progestogens, assault, init",ICD10CM-2020
48,T385X3D,"Poisoning by oth estrogens and progestogens, assault, subs",ICD10CM-2020
48,T385X3S,"Poisoning by oth estrogens and progstrn, assault, sequela",ICD10CM-2020
48,T385X4,"Poisoning by other estrogens and progestogens, undetermined",ICD10CM-2020
48,T385X4A,"Poisoning by oth estrogens and progstrn, undetermined, init",ICD10CM-2020
48,T385X4D,"Poisoning by oth estrogens and progstrn, undetermined, subs",ICD10CM-2020
48,T385X4S,"Poisoning by oth estrogens and progstrn, undet, sequela",ICD10CM-2020
48,T385X5,Adverse effect of other estrogens and progestogens,ICD10CM-2020
48,T385X5A,"Adverse effect of oth estrogens and progestogens, init",ICD10CM-2020
48,T385X5D,"Adverse effect of oth estrogens and progestogens, subs",ICD10CM-2020
48,T385X5S,"Adverse effect of other estrogens and progestogens, sequela",ICD10CM-2020
48,T385X6,Underdosing of other estrogens and progestogens,ICD10CM-2020
48,T385X6A,"Underdosing of other estrogens and progestogens, init encntr",ICD10CM-2020
48,T385X6D,"Underdosing of other estrogens and progestogens, subs encntr",ICD10CM-2020
48,T385X6S,"Underdosing of other estrogens and progestogens, sequela",ICD10CM-2020
48,T386,"Antigonadtr/antiestr/antiandrg, not elsewhere classified",ICD10CM-2020
48,T386X,"Antigonadtr/antiestr/antiandrg, not elsewhere classified",ICD10CM-2020
48,T386X1,"Poisoning by antigonadtr/antiestr/antiandrg, NEC, acc",ICD10CM-2020
48,T386X1A,"Poisoning by antigonadtr/antiestr/antiandrg, NEC, acc, init",ICD10CM-2020
48,T386X1D,"Poisoning by antigonadtr/antiestr/antiandrg, NEC, acc, subs",ICD10CM-2020
48,T386X1S,"Poisn by antigonadtr/antiestr/antiandrg, NEC, acc, sequela",ICD10CM-2020
48,T386X2,"Poisoning by antigonadtr/antiestr/antiandrg, NEC, self-harm",ICD10CM-2020
48,T386X2A,"Poisn by antigonadtr/antiestr/antiandrg, NEC, slf-hrm, init",ICD10CM-2020
48,T386X2D,"Poisn by antigonadtr/antiestr/antiandrg, NEC, slf-hrm, subs",ICD10CM-2020
48,T386X2S,"Poisn by antigonadtr/antiestr/antiandrg, NEC, slf-hrm, sqla",ICD10CM-2020
48,T386X3,"Poisoning by antigonadtr/antiestr/antiandrg, NEC, assault",ICD10CM-2020
48,T386X3A,"Poisn by antigonadtr/antiestr/antiandrg, NEC, assault, init",ICD10CM-2020
48,T386X3D,"Poisn by antigonadtr/antiestr/antiandrg, NEC, assault, subs",ICD10CM-2020
48,T386X3S,"Poisn by antigonadtr/antiestr/antiandrg, NEC, asslt, sequela",ICD10CM-2020
48,T386X4,"Poisoning by antigonadtr/antiestr/antiandrg, NEC, undet",ICD10CM-2020
48,T386X4A,"Poisn by antigonadtr/antiestr/antiandrg, NEC, undet, init",ICD10CM-2020
48,T386X4D,"Poisn by antigonadtr/antiestr/antiandrg, NEC, undet, subs",ICD10CM-2020
48,T386X4S,"Poisn by antigonadtr/antiestr/antiandrg, NEC, undet, sequela",ICD10CM-2020
48,T386X5,"Adverse effect of antigonadtr/antiestr/antiandrg, NEC",ICD10CM-2020
48,T386X5A,"Adverse effect of antigonadtr/antiestr/antiandrg, NEC, init",ICD10CM-2020
48,T386X5D,"Adverse effect of antigonadtr/antiestr/antiandrg, NEC, subs",ICD10CM-2020
48,T386X5S,"Advrs effect of antigonadtr/antiestr/antiandrg, NEC, sequela",ICD10CM-2020
48,T386X6,"Underdosing of antigonadtr/antiestr/antiandrg, NEC",ICD10CM-2020
48,T386X6A,"Underdosing of antigonadtr/antiestr/antiandrg, NEC, init",ICD10CM-2020
48,T386X6D,"Underdosing of antigonadtr/antiestr/antiandrg, NEC, subs",ICD10CM-2020
48,T386X6S,"Underdosing of antigonadtr/antiestr/antiandrg, NEC, sequela",ICD10CM-2020
48,T387,Androgens and anabolic congeners,ICD10CM-2020
48,T387X,Androgens and anabolic congeners,ICD10CM-2020
48,T387X1,"Poisoning by androgens and anabolic congeners, accidental",ICD10CM-2020
48,T387X1A,"Poisoning by androgens and anabolic congeners, acc, init",ICD10CM-2020
48,T387X1D,"Poisoning by androgens and anabolic congeners, acc, subs",ICD10CM-2020
48,T387X1S,"Poisoning by androgens and anabolic congeners, acc, sequela",ICD10CM-2020
48,T387X2,"Poisoning by androgens and anabolic congeners, self-harm",ICD10CM-2020
48,T387X2A,"Poisn by androgens and anabolic congeners, self-harm, init",ICD10CM-2020
48,T387X2D,"Poisn by androgens and anabolic congeners, self-harm, subs",ICD10CM-2020
48,T387X2S,"Poisn by androgens and anabolic congeners, slf-hrm, sequela",ICD10CM-2020
48,T387X3,"Poisoning by androgens and anabolic congeners, assault",ICD10CM-2020
48,T387X3A,"Poisoning by androgens and anabolic congeners, assault, init",ICD10CM-2020
48,T387X3D,"Poisoning by androgens and anabolic congeners, assault, subs",ICD10CM-2020
48,T387X3S,"Poisn by androgens and anabolic congeners, assault, sequela",ICD10CM-2020
48,T387X4,"Poisoning by androgens and anabolic congeners, undetermined",ICD10CM-2020
48,T387X4A,"Poisoning by androgens and anabolic congeners, undet, init",ICD10CM-2020
48,T387X4D,"Poisoning by androgens and anabolic congeners, undet, subs",ICD10CM-2020
48,T387X4S,"Poisn by androgens and anabolic congeners, undet, sequela",ICD10CM-2020
48,T387X5,Adverse effect of androgens and anabolic congeners,ICD10CM-2020
48,T387X5A,"Adverse effect of androgens and anabolic congeners, init",ICD10CM-2020
48,T387X5D,"Adverse effect of androgens and anabolic congeners, subs",ICD10CM-2020
48,T387X5S,"Adverse effect of androgens and anabolic congeners, sequela",ICD10CM-2020
48,T387X6,Underdosing of androgens and anabolic congeners,ICD10CM-2020
48,T387X6A,"Underdosing of androgens and anabolic congeners, init encntr",ICD10CM-2020
48,T387X6D,"Underdosing of androgens and anabolic congeners, subs encntr",ICD10CM-2020
48,T387X6S,"Underdosing of androgens and anabolic congeners, sequela",ICD10CM-2020
48,T388,And unsp hormones and synthetic substitutes,ICD10CM-2020
48,T3880,Unsp hormones and synthetic substitutes,ICD10CM-2020
48,T38801,"Poisoning by unsp hormones and synthetic sub, accidental",ICD10CM-2020
48,T38801A,"Poisoning by unsp hormones and synthetic sub, acc, init",ICD10CM-2020
48,T38801D,"Poisoning by unsp hormones and synthetic sub, acc, subs",ICD10CM-2020
48,T38801S,"Poisoning by unsp hormones and synthetic sub, acc, sequela",ICD10CM-2020
48,T38802,"Poisoning by unsp hormones and synthetic sub, self-harm",ICD10CM-2020
48,T38802A,"Poisn by unsp hormones and synthetic sub, self-harm, init",ICD10CM-2020
48,T38802D,"Poisn by unsp hormones and synthetic sub, self-harm, subs",ICD10CM-2020
48,T38802S,"Poisn by unsp hormones and synthetic sub, self-harm, sequela",ICD10CM-2020
48,T38803,"Poisoning by unsp hormones and synthetic sub, assault",ICD10CM-2020
48,T38803A,"Poisoning by unsp hormones and synthetic sub, assault, init",ICD10CM-2020
48,T38803D,"Poisoning by unsp hormones and synthetic sub, assault, subs",ICD10CM-2020
48,T38803S,"Poisn by unsp hormones and synthetic sub, assault, sequela",ICD10CM-2020
48,T38804,"Poisoning by unsp hormones and synthetic substitutes, undet",ICD10CM-2020
48,T38804A,"Poisoning by unsp hormones and synthetic sub, undet, init",ICD10CM-2020
48,T38804D,"Poisoning by unsp hormones and synthetic sub, undet, subs",ICD10CM-2020
48,T38804S,"Poisoning by unsp hormones and synthetic sub, undet, sequela",ICD10CM-2020
48,T38805,Adverse effect of unsp hormones and synthetic substitutes,ICD10CM-2020
48,T38805A,"Adverse effect of unsp hormones and synthetic sub, init",ICD10CM-2020
48,T38805D,"Adverse effect of unsp hormones and synthetic sub, subs",ICD10CM-2020
48,T38805S,"Adverse effect of unsp hormones and synthetic sub, sequela",ICD10CM-2020
48,T38806,Underdosing of unsp hormones and synthetic substitutes,ICD10CM-2020
48,T38806A,"Underdosing of unsp hormones and synthetic substitutes, init",ICD10CM-2020
48,T38806D,"Underdosing of unsp hormones and synthetic substitutes, subs",ICD10CM-2020
48,T38806S,"Underdosing of unsp hormones and synthetic sub, sequela",ICD10CM-2020
48,T3881,Anterior pituitary hormones,ICD10CM-2020
48,T38811,"Poisoning by anterior pituitary hormones, accidental",ICD10CM-2020
48,T38811A,"Poisoning by anterior pituitary hormones, accidental, init",ICD10CM-2020
48,T38811D,"Poisoning by anterior pituitary hormones, accidental, subs",ICD10CM-2020
48,T38811S,"Poisoning by anterior pituitary hormones, acc, sequela",ICD10CM-2020
48,T38812,"Poisoning by anterior pituitary hormones, self-harm",ICD10CM-2020
48,T38812A,"Poisoning by anterior pituitary hormones, self-harm, init",ICD10CM-2020
48,T38812D,"Poisoning by anterior pituitary hormones, self-harm, subs",ICD10CM-2020
48,T38812S,"Poisoning by anterior pituitary hormones, self-harm, sequela",ICD10CM-2020
48,T38813,"Poisoning by anterior pituitary hormones, assault",ICD10CM-2020
48,T38813A,"Poisoning by anterior pituitary hormones, assault, init",ICD10CM-2020
48,T38813D,"Poisoning by anterior pituitary hormones, assault, subs",ICD10CM-2020
48,T38813S,"Poisoning by anterior pituitary hormones, assault, sequela",ICD10CM-2020
48,T38814,"Poisoning by anterior pituitary hormones, undetermined",ICD10CM-2020
48,T38814A,"Poisoning by anterior pituitary hormones, undetermined, init",ICD10CM-2020
48,T38814D,"Poisoning by anterior pituitary hormones, undetermined, subs",ICD10CM-2020
48,T38814S,"Poisoning by anterior pituitary hormones, undet, sequela",ICD10CM-2020
48,T38815,Adverse effect of anterior pituitary hormones,ICD10CM-2020
48,T38815A,"Adverse effect of anterior pituitary hormones, init encntr",ICD10CM-2020
48,T38815D,"Adverse effect of anterior pituitary hormones, subs encntr",ICD10CM-2020
48,T38815S,"Adverse effect of anterior pituitary hormones, sequela",ICD10CM-2020
48,T38816,Underdosing of anterior pituitary hormones,ICD10CM-2020
48,T38816A,"Underdosing of anterior pituitary hormones, init encntr",ICD10CM-2020
48,T38816D,"Underdosing of anterior pituitary hormones, subs encntr",ICD10CM-2020
48,T38816S,"Underdosing of anterior pituitary hormones, sequela",ICD10CM-2020
48,T3889,Hormones and synthetic substitutes,ICD10CM-2020
48,T38891,"Poisoning by oth hormones and synthetic sub, accidental",ICD10CM-2020
48,T38891A,"Poisoning by oth hormones and synthetic sub, acc, init",ICD10CM-2020
48,T38891D,"Poisoning by oth hormones and synthetic sub, acc, subs",ICD10CM-2020
48,T38891S,"Poisoning by oth hormones and synthetic sub, acc, sequela",ICD10CM-2020
48,T38892,"Poisoning by oth hormones and synthetic sub, self-harm",ICD10CM-2020
48,T38892A,"Poisoning by oth hormones and synthetic sub, self-harm, init",ICD10CM-2020
48,T38892D,"Poisoning by oth hormones and synthetic sub, self-harm, subs",ICD10CM-2020
48,T38892S,"Poisn by oth hormones and synthetic sub, self-harm, sequela",ICD10CM-2020
48,T38893,"Poisoning by oth hormones and synthetic substitutes, assault",ICD10CM-2020
48,T38893A,"Poisoning by oth hormones and synthetic sub, assault, init",ICD10CM-2020
48,T38893D,"Poisoning by oth hormones and synthetic sub, assault, subs",ICD10CM-2020
48,T38893S,"Poisn by oth hormones and synthetic sub, assault, sequela",ICD10CM-2020
48,T38894,"Poisoning by oth hormones and synthetic substitutes, undet",ICD10CM-2020
48,T38894A,"Poisoning by oth hormones and synthetic sub, undet, init",ICD10CM-2020
48,T38894D,"Poisoning by oth hormones and synthetic sub, undet, subs",ICD10CM-2020
48,T38894S,"Poisoning by oth hormones and synthetic sub, undet, sequela",ICD10CM-2020
48,T38895,Adverse effect of other hormones and synthetic substitutes,ICD10CM-2020
48,T38895A,"Adverse effect of hormones and synthetic substitutes, init",ICD10CM-2020
48,T38895D,"Adverse effect of hormones and synthetic substitutes, subs",ICD10CM-2020
48,T38895S,"Adverse effect of hormones and synthetic sub, sequela",ICD10CM-2020
48,T38896,Underdosing of other hormones and synthetic substitutes,ICD10CM-2020
48,T38896A,"Underdosing of oth hormones and synthetic substitutes, init",ICD10CM-2020
48,T38896D,"Underdosing of oth hormones and synthetic substitutes, subs",ICD10CM-2020
48,T38896S,"Underdosing of hormones and synthetic substitutes, sequela",ICD10CM-2020
48,T389,And unsp hormone antagonists,ICD10CM-2020
48,T3890,Unsp hormone antagonists,ICD10CM-2020
48,T38901,"Poisoning by unsp hormone antagonists, accidental",ICD10CM-2020
48,T38901A,"Poisoning by unsp hormone antagonists, accidental, init",ICD10CM-2020
48,T38901D,"Poisoning by unsp hormone antagonists, accidental, subs",ICD10CM-2020
48,T38901S,"Poisoning by unsp hormone antagonists, accidental, sequela",ICD10CM-2020
48,T38902,"Poisoning by unsp hormone antagonists, intentional self-harm",ICD10CM-2020
48,T38902A,"Poisoning by unsp hormone antagonists, self-harm, init",ICD10CM-2020
48,T38902D,"Poisoning by unsp hormone antagonists, self-harm, subs",ICD10CM-2020
48,T38902S,"Poisoning by unsp hormone antagonists, self-harm, sequela",ICD10CM-2020
48,T38903,"Poisoning by unspecified hormone antagonists, assault",ICD10CM-2020
