disease_number,dx,description,icd_ver
48,994,effect external caus nec*,ICD9CM-V32
48,9940,effects of lightning,ICD9CM-V32
48,9941,drowning/nonfatal submer,ICD9CM-V32
48,9942,effects of hunger,ICD9CM-V32
48,9943,effects of thirst,ICD9CM-V32
48,9944,exhaustion-exposure,ICD9CM-V32
48,9945,exhaustion-excess exert,ICD9CM-V32
48,9946,motion sickness,ICD9CM-V32
48,9947,asphyxiation/strangulat,ICD9CM-V32
48,9948,effects electric current,ICD9CM-V32
48,9949,effect external caus nec,ICD9CM-V32
48,995,certain adverse eff nec*,ICD9CM-V32
48,9950,other anaphylactic react,ICD9CM-V32
48,9951,angioneurotic edema,ICD9CM-V32
48,9952,adv eff med/biol sub nos#,ICD9CM-V32
48,99520,adv eff med/biol sub nos,ICD9CM-V32
48,99521,arthus phenomenon,ICD9CM-V32
48,99522,adv eff anesthesia nos,ICD9CM-V32
48,99523,adverse eff insulin nos,ICD9CM-V32
48,99524,fail mod sedate dur proc,ICD9CM-V32
48,99527,drug allergy nec,ICD9CM-V32
48,99529,adv eff med/biol nec/nos,ICD9CM-V32
48,9953,"allergy, unspecified",ICD9CM-V32
48,9954,shock due to anesthesia,ICD9CM-V32
48,9955,child maltreatment synd*,ICD9CM-V32
48,99550,child abuse nos,ICD9CM-V32
48,99551,child emotnl/psych abuse,ICD9CM-V32
48,99552,child neglect-nutrition,ICD9CM-V32
48,99553,child sexual abuse,ICD9CM-V32
48,99554,child physical abuse,ICD9CM-V32
48,99555,shaken infant syndrome,ICD9CM-V32
48,99559,child abuse/neglect nec,ICD9CM-V32
48,9956,*,ICD9CM-V32
48,99560,anphylct react food nos,ICD9CM-V32
48,99561,anphylct react peanuts,ICD9CM-V32
48,99562,anphylct react crstacns,ICD9CM-V32
48,99563,anphylct react frts veg,ICD9CM-V32
48,99564,anphyl react tr nts seed,ICD9CM-V32
48,99565,anphylct reaction fish,ICD9CM-V32
48,99566,anphylct react food addv,ICD9CM-V32
48,99567,anphylct react milk prod,ICD9CM-V32
48,99568,anphylct reaction eggs,ICD9CM-V32
48,99569,anphyl react oth sp food,ICD9CM-V32
48,9957,adverse food react nec,ICD9CM-V32
48,9958,adverse effect nec*,ICD9CM-V32
48,99580,adult maltreatment nos,ICD9CM-V32
48,99581,adult physical abuse,ICD9CM-V32
48,99582,adult emotnl/psych abuse,ICD9CM-V32
48,99583,adult sexual abuse,ICD9CM-V32
48,99584,adult neglect-nutrition,ICD9CM-V32
48,99585,oth adult abuse/neglect,ICD9CM-V32
48,99586,malignant hyperthermia,ICD9CM-V32
48,99589,adverse effect nec,ICD9CM-V32
48,9959,*,ICD9CM-V32
48,99590,"sirs, nos",ICD9CM-V32
48,99591,sepsis,ICD9CM-V32
48,99592,severe sepsis,ICD9CM-V32
48,99593,sirs-noninf w/o ac or ds,ICD9CM-V32
48,99594,sirs-noninf w ac org dys,ICD9CM-V32
49,V01,communicable dis contact*,ICD9CM-V32
49,V010,cholera contact,ICD9CM-V32
49,V011,tuberculosis contact,ICD9CM-V32
49,V012,poliomyelitis contact,ICD9CM-V32
49,V013,smallpox contact,ICD9CM-V32
49,V014,rubella contact,ICD9CM-V32
49,V015,rabies contact,ICD9CM-V32
49,V016,venereal dis contact,ICD9CM-V32
49,V017,viral dis contact nec#,ICD9CM-V32
49,V0171,varicella contact/exp,ICD9CM-V32
49,V0179,viral dis contact nec,ICD9CM-V32
49,V018,communic dis contact nec#,ICD9CM-V32
49,V0181,contact/exposure-anthrax,ICD9CM-V32
49,V0182,exposure to sars,ICD9CM-V32
49,V0183,e. coli contact/exp,ICD9CM-V32
49,V0184,meningococcus contact,ICD9CM-V32
49,V0189,communic dis contact nec,ICD9CM-V32
49,V019,communic dis contact nos,ICD9CM-V32
49,V02,infectious dis carrier*,ICD9CM-V32
49,V020,cholera carrier,ICD9CM-V32
49,V021,typhoid carrier,ICD9CM-V32
49,V022,amebiasis carrier,ICD9CM-V32
49,V023,gi pathogen carrier nec,ICD9CM-V32
49,V024,diphtheria carrier,ICD9CM-V32
49,V025,bacteria dis carrier nec*,ICD9CM-V32
49,V0251,group b streptoc carrier,ICD9CM-V32
49,V0252,streptococus carrier nec,ICD9CM-V32
49,V0253,meth susc staph carrier,ICD9CM-V32
49,V0254,meth resis staph carrier,ICD9CM-V32
49,V0259,bacteria dis carrier nec,ICD9CM-V32
49,V026,viral hepatitis carrier*,ICD9CM-V32
49,V0260,viral hep carrier nos,ICD9CM-V32
49,V0261,hepatitis b carrier,ICD9CM-V32
49,V0262,hepatitis c carrier,ICD9CM-V32
49,V0269,viral hep carrier nec,ICD9CM-V32
49,V027,gonorrhea carrier,ICD9CM-V32
49,V028,venereal dis carrier nec,ICD9CM-V32
49,V029,carrier nec,ICD9CM-V32
49,V03,vaccin for bacterial dis*,ICD9CM-V32
49,V030,vaccin for cholera,ICD9CM-V32
49,V031,vacc-typhoid-paratyphoid,ICD9CM-V32
49,V032,vaccin for tuberculosis,ICD9CM-V32
49,V033,vaccin for plague,ICD9CM-V32
49,V034,vaccin for tularemia,ICD9CM-V32
49,V035,vaccin for diphtheria,ICD9CM-V32
49,V036,vaccin for pertussis,ICD9CM-V32
49,V037,tetanus toxoid inoculat,ICD9CM-V32
49,V038,vaccin for bact dis nec*,ICD9CM-V32
49,V0381,nd vac hmophlus inflnz b,ICD9CM-V32
49,V0382,nd vac strptcs pneumni b,ICD9CM-V32
49,V0389,nd other specf vacnation,ICD9CM-V32
49,V039,vaccin for bact dis nos,ICD9CM-V32
49,V04,vaccin for viral disease*,ICD9CM-V32
49,V040,vaccin for poliomyelitis,ICD9CM-V32
49,V041,vaccin for smallpox,ICD9CM-V32
49,V042,vaccin for measles,ICD9CM-V32
49,V043,vaccin for rubella,ICD9CM-V32
49,V044,vaccin for yellow fever,ICD9CM-V32
49,V045,vaccin for rabies,ICD9CM-V32
49,V046,vaccin for mumps,ICD9CM-V32
49,V047,vaccin for common cold,ICD9CM-V32
49,V048,vaccin for influenza#,ICD9CM-V32
49,V0481,vaccin for influenza,ICD9CM-V32
49,V0482,vaccination for rsv,ICD9CM-V32
49,V0489,vaccn/inoc viral dis nec,ICD9CM-V32
49,V05,oth vaccin for singl dis*,ICD9CM-V32
49,V050,arbovirus enceph vaccin,ICD9CM-V32
49,V051,vacc arboviral dis nec,ICD9CM-V32
49,V052,vaccin for leishmaniasis,ICD9CM-V32
49,V053,need prphyl vc vrl hepat,ICD9CM-V32
49,V054,need prphyl vc varicella,ICD9CM-V32
49,V058,vaccin for disease nec,ICD9CM-V32
49,V059,vaccin for singl dis nos,ICD9CM-V32
49,V06,vac for dis combination*,ICD9CM-V32
49,V060,vaccin for cholera + tab,ICD9CM-V32
49,V061,vaccination for dtp-dtap,ICD9CM-V32
49,V062,vaccin for dtp + tab,ICD9CM-V32
49,V063,vaccin for dtp + polio,ICD9CM-V32
49,V064,vac-measle-mumps-rubella,ICD9CM-V32
49,V065,vaccination for td-dt,ICD9CM-V32
49,V066,nd vac strp pnumn/inflnz,ICD9CM-V32
49,V068,vac-dis combinations nec,ICD9CM-V32
49,V069,vac-dis combinations nos,ICD9CM-V32
49,V07,prophylactic measures*,ICD9CM-V32
49,V070,prophylactic isolation,ICD9CM-V32
49,V071,desensitiza to allergens,ICD9CM-V32
49,V072,prophylact immunotherapy,ICD9CM-V32
49,V073,prophyl chemotherapy nec*,ICD9CM-V32
49,V0731,prophylac fluoride admin,ICD9CM-V32
49,V0739,other prophylac chemothr,ICD9CM-V32
49,V074,hormone replace postmeno,ICD9CM-V32
49,V075,*,ICD9CM-V32
49,V0751,use of serms,ICD9CM-V32
49,V0752,use aromatase inhibitors,ICD9CM-V32
49,V0759,use oth agnt af estrogen,ICD9CM-V32
49,V078,prophyl or tx meas nec,ICD9CM-V32
49,V079,prophyl or tx meas nos,ICD9CM-V32
49,V08,asymp hiv infectn status,ICD9CM-V32
49,V09,infct mcrg resistnt drug*,ICD9CM-V32
49,V090,inf mcrg rstn pncllins,ICD9CM-V32
49,V091,inf mcrg rstn b-lactam,ICD9CM-V32
49,V092,inf mcrg rstn macrolides,ICD9CM-V32
49,V093,inf mcrg rstn ttrcycln,ICD9CM-V32
49,V094,inf mcrg rstn amnglcsds,ICD9CM-V32
49,V095,infct mcrg rstnt sulf*,ICD9CM-V32
49,V0950,inf mcr rst qn flr nt ml,ICD9CM-V32
49,V0951,inf mcrg rstn qn flrq ml,ICD9CM-V32
49,V096,inf mcrg rstn sulfnmides,ICD9CM-V32
49,V097,*,ICD9CM-V32
49,V0970,inf mcr rst oth ag nt ml,ICD9CM-V32
49,V0971,inf mcrg rstn oth ag mlt,ICD9CM-V32
49,V098,*,ICD9CM-V32
49,V0980,inf mcr rst ot drg nt ml,ICD9CM-V32
49,V0981,inf mcrg rstn oth drg ml,ICD9CM-V32
49,V099,*,ICD9CM-V32
49,V0990,infc mcrg drgrst nt mult,ICD9CM-V32
49,V0991,infc mcrg drgrst mult,ICD9CM-V32
50,V40,mental/behavioral prob*,ICD9CM-V32
50,V400,problems with learning,ICD9CM-V32
50,V401,prob with communication,ICD9CM-V32
50,V402,mental problems nec,ICD9CM-V32
50,V403,behavioral problems nec#,ICD9CM-V32
50,V4031,wandering-dis elsewhere,ICD9CM-V32
50,V4039,oth spc behavior problem,ICD9CM-V32
50,V409,mental/behavior prob nos,ICD9CM-V32
50,V41,prob w special functions*,ICD9CM-V32
50,V410,problems with sight,ICD9CM-V32
50,V411,eye problems nec,ICD9CM-V32
50,V412,problems with hearing,ICD9CM-V32
50,V413,ear problems nec,ICD9CM-V32
50,V414,voice production problem,ICD9CM-V32
50,V415,smell and taste problem,ICD9CM-V32
50,V416,problem w swallowing,ICD9CM-V32
50,V417,sexual function problem,ICD9CM-V32
50,V418,probl w special func nec,ICD9CM-V32
50,V419,probl w special func nos,ICD9CM-V32
50,V42,organ transplant status*,ICD9CM-V32
50,V420,kidney transplant status,ICD9CM-V32
50,V421,heart transplant status,ICD9CM-V32
50,V422,heart valve transplant,ICD9CM-V32
50,V423,skin transplant status,ICD9CM-V32
50,V424,bone transplant status,ICD9CM-V32
50,V425,cornea transplant status,ICD9CM-V32
50,V426,lung transplant status,ICD9CM-V32
50,V427,liver transplant status,ICD9CM-V32
50,V428,transplant status nec*,ICD9CM-V32
50,V4281,trnspl status-bne marrow,ICD9CM-V32
50,V4282,trspl sts-perip stm cell,ICD9CM-V32
50,V4283,trnspl status-pancreas,ICD9CM-V32
50,V4284,trnspl status-intestines,ICD9CM-V32
50,V4289,trnspl status organ nec,ICD9CM-V32
50,V429,transplant status nos,ICD9CM-V32
50,V43,organ replacement nec*,ICD9CM-V32
50,V430,eye replacement nec,ICD9CM-V32
50,V431,lens replacement nec,ICD9CM-V32
50,V432,heart replacement nec#,ICD9CM-V32
50,V4321,heart assist dev replace,ICD9CM-V32
50,V4322,artficial heart replace,ICD9CM-V32
50,V433,heart valve replac nec,ICD9CM-V32
50,V434,blood vessel replac nec,ICD9CM-V32
50,V435,bladder replacement nec,ICD9CM-V32
50,V436,joint replacement nec*,ICD9CM-V32
50,V4360,joint replaced unspcf,ICD9CM-V32
50,V4361,joint replaced shoulder,ICD9CM-V32
50,V4362,joint replaced elbow,ICD9CM-V32
50,V4363,joint replaced wrist,ICD9CM-V32
50,V4364,joint replaced hip,ICD9CM-V32
50,V4365,joint replaced knee,ICD9CM-V32
50,V4366,joint replaced ankle,ICD9CM-V32
50,V4369,oth spcf joint replaced,ICD9CM-V32
50,V437,limb replacement nec,ICD9CM-V32
50,V438,organ replacement nec*,ICD9CM-V32
50,V4381,larynx replacement,ICD9CM-V32
50,V4382,breast replacement,ICD9CM-V32
50,V4383,artific skin repl status,ICD9CM-V32
50,V4389,organ/tiss replacmnt nec,ICD9CM-V32
50,V44,artificial opning status*,ICD9CM-V32
50,V440,tracheostomy status,ICD9CM-V32
50,V441,gastrostomy status,ICD9CM-V32
50,V442,ileostomy status,ICD9CM-V32
50,V443,colostomy status,ICD9CM-V32
50,V444,enterostomy status nec,ICD9CM-V32
50,V445,cystostomy status*,ICD9CM-V32
50,V4450,cystostomy status nos,ICD9CM-V32
50,V4451,cutaneous-vesicos status,ICD9CM-V32
50,V4452,appendico-vesicos status,ICD9CM-V32
50,V4459,cystostomy status nec,ICD9CM-V32
50,V446,urinostomy status nec,ICD9CM-V32
50,V447,artificial vagina status,ICD9CM-V32
50,V448,artif open status nec,ICD9CM-V32
50,V449,artif open status nos,ICD9CM-V32
50,V45,oth postsurgical states*,ICD9CM-V32
50,V450,cardiac pacemaker status*,ICD9CM-V32
50,V4500,status cardc dvce unspcf,ICD9CM-V32
50,V4501,status cardiac pacemaker,ICD9CM-V32
50,V4502,status autm crd dfbrltr,ICD9CM-V32
50,V4509,status oth spcf crdc dvc,ICD9CM-V32
50,V451,renal dialysis status#,ICD9CM-V32
50,V4511,renal dialysis status,ICD9CM-V32
50,V4512,noncmplnt w renal dialys,ICD9CM-V32
50,V452,ventricular shunt status,ICD9CM-V32
50,V453,intestinal bypass status,ICD9CM-V32
50,V454,arthrodesis status,ICD9CM-V32
50,V455,presence of iud*,ICD9CM-V32
50,V4551,prsc ntrutr cntrcptv dvc,ICD9CM-V32
50,V4552,prsc sbdrml cntrcp mplnt,ICD9CM-V32
50,V4559,prsc other cntrcptv dvc,ICD9CM-V32
50,V456,"postsurgical state, eye*",ICD9CM-V32
50,V4561,cataract extract status,ICD9CM-V32
50,V4569,post-proc st eye/adn nec,ICD9CM-V32
50,V457,*,ICD9CM-V32
50,V4571,acq absnce breast/nipple,ICD9CM-V32
50,V4572,acquire absnce intestine,ICD9CM-V32
50,V4573,acquired absence kidney,ICD9CM-V32
50,V4574,acq absence urinary trct,ICD9CM-V32
50,V4575,acq absence of stomach,ICD9CM-V32
50,V4576,acq absence of lung,ICD9CM-V32
50,V4577,acq absnce genital organ,ICD9CM-V32
50,V4578,acquired absence of eye,ICD9CM-V32
50,V4579,acq absence of organ nec,ICD9CM-V32
50,V458,oth postsurgical status*,ICD9CM-V32
50,V4581,aortocoronary bypass,ICD9CM-V32
50,V4582,status-post ptca,ICD9CM-V32
50,V4583,breast impl remov status,ICD9CM-V32
50,V4584,dental restoratn status,ICD9CM-V32
50,V4585,insulin pump status,ICD9CM-V32
50,V4586,bariatric surgery status,ICD9CM-V32
50,V4587,trnsplnt orgn rem status,ICD9CM-V32
50,V4588,tpa adm status 24 hr pta,ICD9CM-V32
50,V4589,post-proc states nec,ICD9CM-V32
50,V46,other machine dependence*,ICD9CM-V32
50,V460,dependence on aspirator,ICD9CM-V32
50,V461,dependence on respirator#,ICD9CM-V32
50,V4611,respirator depend status,ICD9CM-V32
50,V4612,resp depend-powr failure,ICD9CM-V32
50,V4613,weaning from respirator,ICD9CM-V32
50,V4614,mech comp respirator,ICD9CM-V32
50,V462,depend-supplement oxygen,ICD9CM-V32
50,V463,wheelchair dependence,ICD9CM-V32
50,V468,machine dependence nec,ICD9CM-V32
50,V469,machine dependence nos,ICD9CM-V32
50,V47,oth probl w internal org*,ICD9CM-V32
50,V470,intern organ deficiency,ICD9CM-V32
50,V471,mech prob w internal org,ICD9CM-V32
50,V472,cardiorespirat probl nec,ICD9CM-V32
50,V473,digestive problems nec,ICD9CM-V32
50,V474,urinary problems nec,ICD9CM-V32
50,V475,genital problems nec,ICD9CM-V32
50,V479,probl w internal org nos,ICD9CM-V32
50,V48,head/neck/trunk problems*,ICD9CM-V32
50,V480,deficiencies of head,ICD9CM-V32
50,V481,deficiencies neck/trunk,ICD9CM-V32
50,V482,mechanical prob w head,ICD9CM-V32
50,V483,mech prob w neck & trunk,ICD9CM-V32
50,V484,sensory problem w head,ICD9CM-V32
50,V485,sensor prob w neck/trunk,ICD9CM-V32
50,V486,disfigurements of head,ICD9CM-V32
50,V487,disfigurement neck/trunk,ICD9CM-V32
50,V488,prob-head/neck/trunk nec,ICD9CM-V32
50,V489,prob-head/neck/trunk nos,ICD9CM-V32
50,V49,limb problem/problem nec*,ICD9CM-V32
50,V490,deficiencies of limbs,ICD9CM-V32
50,V491,mechanical prob w limbs,ICD9CM-V32
50,V492,motor problems w limbs,ICD9CM-V32
50,V493,sensory problems w limbs,ICD9CM-V32
50,V494,disfigurements of limbs,ICD9CM-V32
50,V495,limb problems nec,ICD9CM-V32
50,V496,*,ICD9CM-V32
50,V4960,status amput up lmb nos,ICD9CM-V32
50,V4961,status amput thumb,ICD9CM-V32
50,V4962,status amput oth fingers,ICD9CM-V32
50,V4963,status amput hand,ICD9CM-V32
50,V4964,status amput wrist,ICD9CM-V32
50,V4965,status amput below elbow,ICD9CM-V32
50,V4966,status amput above elbow,ICD9CM-V32
50,V4967,status amput shoulder,ICD9CM-V32
50,V497,*,ICD9CM-V32
50,V4970,status amput lwr lmb nos,ICD9CM-V32
50,V4971,status amput great toe,ICD9CM-V32
50,V4972,status amput othr toe(s),ICD9CM-V32
50,V4973,status amput foot,ICD9CM-V32
50,V4974,status amput ankle,ICD9CM-V32
50,V4975,status amput below knee,ICD9CM-V32
50,V4976,status amput above knee,ICD9CM-V32
50,V4977,status amput hip,ICD9CM-V32
50,V498,probl influ health nec*,ICD9CM-V32
50,V4981,asympt postmeno status,ICD9CM-V32
50,V4982,dental sealant status,ICD9CM-V32
50,V4983,await organ transplnt st,ICD9CM-V32
50,V4984,bed confinement status,ICD9CM-V32
50,V4985,dual sensory impairment,ICD9CM-V32
50,V4986,do not resusctate status,ICD9CM-V32
50,V4987,physical restrain status,ICD9CM-V32
50,V4989,conditn influ health nec,ICD9CM-V32
50,V499,probl influ health nos,ICD9CM-V32
51,V50,other elective surgery*,ICD9CM-V32
51,V500,hair transplant,ICD9CM-V32
51,V501,plastic surgery nec,ICD9CM-V32
51,V502,routine circumcision,ICD9CM-V32
51,V503,ear piercing,ICD9CM-V32
51,V504,*,ICD9CM-V32
51,V5041,prphylct orgn rmvl brst,ICD9CM-V32
51,V5042,prphylct orgn rmvl ovary,ICD9CM-V32
51,V5049,prphylct orgn rmvl other,ICD9CM-V32
51,V508,elective surgery nec,ICD9CM-V32
51,V509,elective surgery nos,ICD9CM-V32
51,V51,aftercare w plastic surg#,ICD9CM-V32
51,V510,brst reconst fol mastect,ICD9CM-V32
51,V518,aftercre plastc surg nec,ICD9CM-V32
51,V52,fitting of prosthesis*,ICD9CM-V32
51,V520,fitting artificial arm,ICD9CM-V32
51,V521,fitting artificial leg,ICD9CM-V32
51,V522,fitting artificial eye,ICD9CM-V32
51,V523,fitting dental prosthes,ICD9CM-V32
51,V524,fit/adj breast pros/impl,ICD9CM-V32
51,V528,fitting prosthesis nec,ICD9CM-V32
51,V529,fitting prosthesis nos,ICD9CM-V32
51,V53,adjustment of oth device*,ICD9CM-V32
51,V530,adjust nerv syst device*,ICD9CM-V32
51,V5301,adj cerebral vent shunt,ICD9CM-V32
51,V5302,adjust neuropacemaker,ICD9CM-V32
51,V5309,adj nerv syst device nec,ICD9CM-V32
51,V531,fit contact lens/glasses,ICD9CM-V32
51,V532,adjustment hearing aid,ICD9CM-V32
51,V533,adjust cardiac pacemaker*,ICD9CM-V32
51,V5331,ftng cardiac pacemaker,ICD9CM-V32
51,V5332,ftng autmtc dfibrillator,ICD9CM-V32
51,V5339,ftng oth cardiac device,ICD9CM-V32
51,V534,fit orthodontic device,ICD9CM-V32
51,V535,fit/adj intes appl nec#,ICD9CM-V32
51,V5350,fit/adjust intestinl dev,ICD9CM-V32
51,V5351,fit/adj gastric lap band,ICD9CM-V32
51,V5359,fit/adjust gi app-device,ICD9CM-V32
51,V536,fitting urinary devices,ICD9CM-V32
51,V537,fit orthopedic devices,ICD9CM-V32
51,V538,adjustment of wheelchair,ICD9CM-V32
51,V539,adjustmnt device nec/nos#,ICD9CM-V32
51,V5390,fit/adjust device nos,ICD9CM-V32
51,V5391,fit/adjust insulin pump,ICD9CM-V32
51,V5399,fit/adjust device nec,ICD9CM-V32
51,V54,oth orthopedic aftercare*,ICD9CM-V32
51,V540,removal int fixation dev#,ICD9CM-V32
51,V5401,removal int fixation dev,ICD9CM-V32
51,V5402,length/adjust growth rod,ICD9CM-V32
51,V5409,aftrcre int fixation dev,ICD9CM-V32
51,V541,*,ICD9CM-V32
51,V5410,aftrcre traum fx arm nos,ICD9CM-V32
51,V5411,aftrcare traum fx up arm,ICD9CM-V32
51,V5412,aftrcre traum fx low arm,ICD9CM-V32
51,V5413,aftrcre traumatic fx hip,ICD9CM-V32
51,V5414,aftrcre traum fx leg nos,ICD9CM-V32
51,V5415,aftrcare traum fx up leg,ICD9CM-V32
51,V5416,aftrcre traum fx low leg,ICD9CM-V32
51,V5417,aftrcre traum fx vertebr,ICD9CM-V32
51,V5419,aftrce traum fx bone nec,ICD9CM-V32
51,V542,*,ICD9CM-V32
51,V5420,aftrcare path fx arm nos,ICD9CM-V32
51,V5421,aftercare path fx up arm,ICD9CM-V32
51,V5422,aftrcare path fx low arm,ICD9CM-V32
51,V5423,aftercare path fx hip,ICD9CM-V32
51,V5424,aftrcare path fx leg nos,ICD9CM-V32
51,V5425,aftrcare path fx up leg,ICD9CM-V32
51,V5426,aftrcare path fx low leg,ICD9CM-V32
51,V5427,aftrcare path fx vertebr,ICD9CM-V32
51,V5429,aftrcre path fx bone nec,ICD9CM-V32
51,V548,orthopedic aftercare nec#,ICD9CM-V32
51,V5481,aftercare joint replace,ICD9CM-V32
51,V5482,aftcr explantatn jt pros,ICD9CM-V32
51,V5489,orthopedic aftercare nec,ICD9CM-V32
51,V549,orthopedic aftercare nos,ICD9CM-V32
51,V55,atten to artificial open*,ICD9CM-V32
51,V550,atten to tracheostomy,ICD9CM-V32
51,V551,atten to gastrostomy,ICD9CM-V32
51,V552,atten to ileostomy,ICD9CM-V32
51,V553,atten to colostomy,ICD9CM-V32
51,V554,atten to enterostomy nec,ICD9CM-V32
51,V555,atten to cystostomy,ICD9CM-V32
51,V556,atten to urinostomy nec,ICD9CM-V32
51,V557,atten artificial vagina,ICD9CM-V32
51,V558,attn to artif open nec,ICD9CM-V32
51,V559,attn to artif open nos,ICD9CM-V32
51,V56,dialysis encounter*,ICD9CM-V32
51,V560,renal dialysis encounter,ICD9CM-V32
51,V561,ft/adj xtrcorp dial cath,ICD9CM-V32
51,V562,fit/adj perit dial cath,ICD9CM-V32
51,V563,*,ICD9CM-V32
51,V5631,hemodialysis testing,ICD9CM-V32
51,V5632,peritoneal dialysis test,ICD9CM-V32
51,V568,"dialysis encounter, nec",ICD9CM-V32
51,V57,rehabilitation procedure*,ICD9CM-V32
51,V570,breathing exercises,ICD9CM-V32
51,V571,physical therapy nec,ICD9CM-V32
51,V572,occupat/vocation therapy*,ICD9CM-V32
51,V5721,encntr occupatnal thrpy,ICD9CM-V32
51,V5722,encntr vocational thrpy,ICD9CM-V32
51,V573,speech-language therapy,ICD9CM-V32
51,V574,orthoptic training,ICD9CM-V32
51,V578,oth rehabilitation proc*,ICD9CM-V32
51,V5781,orthotic training,ICD9CM-V32
51,V5789,rehabilitation proc nec,ICD9CM-V32
51,V579,rehabilitation proc nos,ICD9CM-V32
51,V58,encountr proc/aftrcr nec*,ICD9CM-V32
51,V580,radiotherapy encounter,ICD9CM-V32
51,V581,chemotherapy encounter#,ICD9CM-V32
51,V5811,antineoplastic chemo enc,ICD9CM-V32
51,V5812,immunotherapy encounter,ICD9CM-V32
51,V582,"blood transfusion, no dx",ICD9CM-V32
51,V583,atten-surg dressng/sutur#,ICD9CM-V32
51,V5830,attn rem nonsurg dressng,ICD9CM-V32
51,V5831,attn rem surg dressing,ICD9CM-V32
51,V5832,attn removal of sutures,ICD9CM-V32
51,V584,postsurg aftercare nec*,ICD9CM-V32
51,V5841,encntr plnd po wnd clsr,ICD9CM-V32
51,V5842,aftercare neoplasm surg,ICD9CM-V32
51,V5843,aftrcare inj/trauma surg,ICD9CM-V32
51,V5844,aftercare organ transplt,ICD9CM-V32
51,V5849,postop oth specfd aftrcr,ICD9CM-V32
51,V585,orthodontics aftercare,ICD9CM-V32
51,V586,*,ICD9CM-V32
51,V5861,long-term use anticoagul,ICD9CM-V32
51,V5862,long-term use antibiotic,ICD9CM-V32
51,V5863,lng use antiplte/thrmbtc,ICD9CM-V32
51,V5864,long-term anti-inflamtry,ICD9CM-V32
51,V5865,long-term use steroids,ICD9CM-V32
51,V5866,long-term use of aspirin,ICD9CM-V32
51,V5867,long-term use of insulin,ICD9CM-V32
51,V5868,lng term bisphosphonates,ICD9CM-V32
51,V5869,long-term use meds nec,ICD9CM-V32
51,V587,*,ICD9CM-V32
51,V5871,aft surg sense org nec,ICD9CM-V32
51,V5872,aftcre surg nerv sys nec,ICD9CM-V32
51,V5873,aft surg circ syst nec,ICD9CM-V32
51,V5874,aftrcre surg respsys nec,ICD9CM-V32
51,V5875,aft oral cav/dig sys nec,ICD9CM-V32
51,V5876,aftrcre surg gu syst nec,ICD9CM-V32
51,V5877,aft surg skin/subcu nec,ICD9CM-V32
51,V5878,aftrcre surg ms syst nec,ICD9CM-V32
51,V588,aftercare nec*,ICD9CM-V32
51,V5881,fit/adj vascular cathetr,ICD9CM-V32
51,V5882,fit/adj non-vsc cath nec,ICD9CM-V32
51,V5883,therapeutic drug monitor,ICD9CM-V32
51,V5889,other specfied aftercare,ICD9CM-V32
51,V589,aftercare nos,ICD9CM-V32
51,V59,donor*,ICD9CM-V32
51,V590,blood donor*,ICD9CM-V32
